Country,Date,Confirmed,Deaths,Recovered
Senegal,2020-3-31,13,0,13
Senegal,2020-4-1,15,1,5
Senegal,2020-4-2,5,0,10
Senegal,2020-4-3,12,0,11
Senegal,2020-4-4,12,1,6
Senegal,2020-4-5,3,0,10
Senegal,2020-4-6,4,0,10
Senegal,2020-4-7,11,0,13
Senegal,2020-4-8,7,0,8
Senegal,2020-4-9,6,0,10
Senegal,2020-4-10,15,0,14
Senegal,2020-4-11,13,0,15
Senegal,2020-4-12,2,0,19
Senegal,2020-4-13,11,0,7
Senegal,2020-4-14,8,0,5
Senegal,2020-4-15,15,0,7
Senegal,2020-4-16,21,0,4
Senegal,2020-4-17,7,0,4
Senegal,2020-4-18,8,1,13
Senegal,2020-4-19,17,0,9
Senegal,2020-4-20,10,2,15
Senegal,2020-4-21,35,0,7
Senegal,2020-4-22,30,1,11
Serbia,2020-1-22,0,0,0
Serbia,2020-1-23,0,0,0
Serbia,2020-1-24,0,0,0
Serbia,2020-1-25,0,0,0
Serbia,2020-1-26,0,0,0
Serbia,2020-1-27,0,0,0
Serbia,2020-1-28,0,0,0
Serbia,2020-1-29,0,0,0
Serbia,2020-1-30,0,0,0
Serbia,2020-1-31,0,0,0
Serbia,2020-2-1,0,0,0
Serbia,2020-2-2,0,0,0
Serbia,2020-2-3,0,0,0
Serbia,2020-2-4,0,0,0
Serbia,2020-2-5,0,0,0
Serbia,2020-2-6,0,0,0
Serbia,2020-2-7,0,0,0
Serbia,2020-2-8,0,0,0
Serbia,2020-2-9,0,0,0
Serbia,2020-2-10,0,0,0
Serbia,2020-2-11,0,0,0
Serbia,2020-2-12,0,0,0
Serbia,2020-2-13,0,0,0
Serbia,2020-2-14,0,0,0
Serbia,2020-2-15,0,0,0
Serbia,2020-2-16,0,0,0
Serbia,2020-2-17,0,0,0
Serbia,2020-2-18,0,0,0
Serbia,2020-2-19,0,0,0
Serbia,2020-2-20,0,0,0
Serbia,2020-2-21,0,0,0
Serbia,2020-2-22,0,0,0
Serbia,2020-2-23,0,0,0
Serbia,2020-2-24,0,0,0
Serbia,2020-2-25,0,0,0
Serbia,2020-2-26,0,0,0
Serbia,2020-2-27,0,0,0
Serbia,2020-2-28,0,0,0
Serbia,2020-2-29,0,0,0
Serbia,2020-3-1,0,0,0
Serbia,2020-3-2,0,0,0
Serbia,2020-3-3,0,0,0
Serbia,2020-3-4,0,0,0
Serbia,2020-3-5,0,0,0
Serbia,2020-3-6,1,0,0
Serbia,2020-3-7,0,0,0
Serbia,2020-3-8,0,0,0
Serbia,2020-3-9,0,0,0
Serbia,2020-3-10,4,0,0
Serbia,2020-3-11,7,0,0
Serbia,2020-3-12,7,0,0
Serbia,2020-3-13,16,0,0
Serbia,2020-3-14,11,0,0
Serbia,2020-3-15,2,0,0
Serbia,2020-3-16,7,0,1
Serbia,2020-3-17,10,0,0
Serbia,2020-3-18,18,0,0
Serbia,2020-3-19,20,0,0
Serbia,2020-3-20,32,1,0
Serbia,2020-3-21,36,0,0
Serbia,2020-3-22,51,1,0
Serbia,2020-3-23,27,1,0
Serbia,2020-3-24,54,0,14
Serbia,2020-3-25,81,1,0
Serbia,2020-3-26,0,-3,-15
Serbia,2020-3-27,73,0,0
Serbia,2020-3-28,202,9,0
Serbia,2020-3-29,82,3,0
Serbia,2020-3-30,44,3,0
Serbia,2020-3-31,115,0,0
Serbia,2020-4-1,160,12,0
Serbia,2020-4-2,111,3,0
Serbia,2020-4-3,305,8,0
Serbia,2020-4-4,148,5,0
Serbia,2020-4-5,284,7,0
Serbia,2020-4-6,292,7,0
Serbia,2020-4-7,247,3,0
Serbia,2020-4-8,219,4,0
Serbia,2020-4-9,201,1,0
Serbia,2020-4-10,238,5,0
Serbia,2020-4-11,275,3,0
Serbia,2020-4-12,250,6,0
Serbia,2020-4-13,424,5,0
Serbia,2020-4-14,411,9,0
Serbia,2020-4-15,408,5,0
Serbia,2020-4-16,445,4,0
Serbia,2020-4-17,372,7,534
Serbia,2020-4-18,304,7,103
Serbia,2020-4-19,324,5,116
Serbia,2020-4-20,312,3,117
Serbia,2020-4-21,0,0,0
Serbia,2020-4-22,0,0,0
Seychelles,2020-1-22,0,0,0
Seychelles,2020-1-23,0,0,0
Seychelles,2020-1-24,0,0,0
Seychelles,2020-1-25,0,0,0
Seychelles,2020-1-26,0,0,0
Seychelles,2020-1-27,0,0,0
Seychelles,2020-1-28,0,0,0
Seychelles,2020-1-29,0,0,0
Seychelles,2020-1-30,0,0,0
Seychelles,2020-1-31,0,0,0
Seychelles,2020-2-1,0,0,0
Seychelles,2020-2-2,0,0,0
Seychelles,2020-2-3,0,0,0
Seychelles,2020-2-4,0,0,0
Seychelles,2020-2-5,0,0,0
Seychelles,2020-2-6,0,0,0
Seychelles,2020-2-7,0,0,0
Seychelles,2020-2-8,0,0,0
Seychelles,2020-2-9,0,0,0
Seychelles,2020-2-10,0,0,0
Seychelles,2020-2-11,0,0,0
Seychelles,2020-2-12,0,0,0
Seychelles,2020-2-13,0,0,0
Seychelles,2020-2-14,0,0,0
Seychelles,2020-2-15,0,0,0
Seychelles,2020-2-16,0,0,0
Seychelles,2020-2-17,0,0,0
Seychelles,2020-2-18,0,0,0
Seychelles,2020-2-19,0,0,0
Seychelles,2020-2-20,0,0,0
Seychelles,2020-2-21,0,0,0
Seychelles,2020-2-22,0,0,0
Seychelles,2020-2-23,0,0,0
Seychelles,2020-2-24,0,0,0
Seychelles,2020-2-25,0,0,0
Seychelles,2020-2-26,0,0,0
Seychelles,2020-2-27,0,0,0
Seychelles,2020-2-28,0,0,0
Seychelles,2020-2-29,0,0,0
Seychelles,2020-3-1,0,0,0
Seychelles,2020-3-2,0,0,0
Seychelles,2020-3-3,0,0,0
Seychelles,2020-3-4,0,0,0
Seychelles,2020-3-5,0,0,0
Seychelles,2020-3-6,0,0,0
Seychelles,2020-3-7,0,0,0
Seychelles,2020-3-8,0,0,0
Seychelles,2020-3-9,0,0,0
Seychelles,2020-3-10,0,0,0
Seychelles,2020-3-11,0,0,0
Seychelles,2020-3-12,0,0,0
Seychelles,2020-3-13,0,0,0
Seychelles,2020-3-14,2,0,0
Seychelles,2020-3-15,0,0,0
Seychelles,2020-3-16,1,0,0
Seychelles,2020-3-17,1,0,0
Seychelles,2020-3-18,0,0,0
Seychelles,2020-3-19,2,0,0
Seychelles,2020-3-20,1,0,0
Seychelles,2020-3-21,0,0,0
Seychelles,2020-3-22,0,0,0
Seychelles,2020-3-23,0,0,0
Seychelles,2020-3-24,0,0,0
Seychelles,2020-3-25,0,0,0
Seychelles,2020-3-26,0,0,0
Seychelles,2020-3-27,0,0,0
Seychelles,2020-3-28,1,0,0
Seychelles,2020-3-29,0,0,0
Seychelles,2020-3-30,0,0,0
Seychelles,2020-3-31,2,0,0
Seychelles,2020-4-1,0,0,0
Seychelles,2020-4-2,0,0,0
Seychelles,2020-4-3,0,0,0
Seychelles,2020-4-4,0,0,0
Seychelles,2020-4-5,0,0,0
Seychelles,2020-4-6,1,0,0
Seychelles,2020-4-7,0,0,0
Seychelles,2020-4-8,0,0,0
Seychelles,2020-4-9,0,0,0
Seychelles,2020-4-10,0,0,0
Seychelles,2020-4-11,0,0,0
Seychelles,2020-4-12,0,0,0
Seychelles,2020-4-13,0,0,0
Seychelles,2020-4-14,0,0,0
Seychelles,2020-4-15,0,0,0
Seychelles,2020-4-16,0,0,0
Seychelles,2020-4-17,0,0,5
Seychelles,2020-4-18,0,0,0
Seychelles,2020-4-19,0,0,0
Seychelles,2020-4-20,0,0,0
Seychelles,2020-4-21,0,0,0
Seychelles,2020-4-22,0,0,0
Singapore,2020-1-22,0,0,0
Singapore,2020-1-23,1,0,0
Singapore,2020-1-24,2,0,0
Singapore,2020-1-25,0,0,0
Singapore,2020-1-26,1,0,0
Singapore,2020-1-27,1,0,0
Singapore,2020-1-28,2,0,0
Singapore,2020-1-29,0,0,0
Singapore,2020-1-30,3,0,0
Singapore,2020-1-31,3,0,0
Singapore,2020-2-1,3,0,0
Singapore,2020-2-2,2,0,0
Singapore,2020-2-3,0,0,0
Singapore,2020-2-4,6,0,0
Singapore,2020-2-5,4,0,0
Singapore,2020-2-6,0,0,0
Singapore,2020-2-7,2,0,0
Singapore,2020-2-8,3,0,2
Singapore,2020-2-9,7,0,0
Singapore,2020-2-10,5,0,0
Singapore,2020-2-11,2,0,7
Singapore,2020-2-12,3,0,6
Singapore,2020-2-13,8,0,0
Singapore,2020-2-14,9,0,2
Singapore,2020-2-15,5,0,1
Singapore,2020-2-16,3,0,0
Singapore,2020-2-17,2,0,6
Singapore,2020-2-18,4,0,5
Singapore,2020-2-19,3,0,5
Singapore,2020-2-20,0,0,0
Singapore,2020-2-21,1,0,3
Singapore,2020-2-22,0,0,0
Singapore,2020-2-23,4,0,14
Singapore,2020-2-24,0,0,0
Singapore,2020-2-25,2,0,2
Singapore,2020-2-26,2,0,9
Singapore,2020-2-27,0,0,0
Singapore,2020-2-28,0,0,0
Singapore,2020-2-29,9,0,10
Singapore,2020-3-1,4,0,0
Singapore,2020-3-2,2,0,6
Singapore,2020-3-3,2,0,0
Singapore,2020-3-4,0,0,0
Singapore,2020-3-5,7,0,0
Singapore,2020-3-6,13,0,0
Singapore,2020-3-7,8,0,0
Singapore,2020-3-8,12,0,0
Singapore,2020-3-9,0,0,0
Singapore,2020-3-10,10,0,0
Singapore,2020-3-11,18,0,18
Singapore,2020-3-12,0,0,0
Singapore,2020-3-13,22,0,1
Singapore,2020-3-14,12,0,8
Singapore,2020-3-15,14,0,0
Singapore,2020-3-16,17,0,4
Singapore,2020-3-17,23,0,5
Singapore,2020-3-18,47,0,0
Singapore,2020-3-19,32,0,0
Singapore,2020-3-20,40,0,10
Singapore,2020-3-21,47,2,16
Singapore,2020-3-22,23,0,4
Singapore,2020-3-23,54,0,0
Singapore,2020-3-24,49,0,12
Singapore,2020-3-25,73,0,4
Singapore,2020-3-26,52,0,12
Singapore,2020-3-27,49,0,11
Singapore,2020-3-28,70,0,15
Singapore,2020-3-29,42,1,14
Singapore,2020-3-30,35,0,16
Singapore,2020-3-31,47,0,12
Singapore,2020-4-1,74,0,5
Singapore,2020-4-2,49,1,21
Singapore,2020-4-3,65,1,16
Singapore,2020-4-4,75,1,15
Singapore,2020-4-5,120,0,23
Singapore,2020-4-6,66,0,24
Singapore,2020-4-7,106,0,33
Singapore,2020-4-8,142,0,29
Singapore,2020-4-9,287,0,54
Singapore,2020-4-10,198,1,32
Singapore,2020-4-11,191,1,36
Singapore,2020-4-12,233,0,32
Singapore,2020-4-13,386,1,26
Singapore,2020-4-14,334,1,25
Singapore,2020-4-15,447,0,41
Singapore,2020-4-16,728,0,31
Singapore,2020-4-17,623,1,25
Singapore,2020-4-18,942,0,32
Singapore,2020-4-19,596,0,28
Singapore,2020-4-20,1426,0,33
Singapore,2020-4-21,1111,0,38
Singapore,2020-4-22,1016,1,57
Slovakia,2020-1-22,0,0,0
Slovakia,2020-1-23,0,0,0
Slovakia,2020-1-24,0,0,0
Slovakia,2020-1-25,0,0,0
Slovakia,2020-1-26,0,0,0
Slovakia,2020-1-27,0,0,0
Slovakia,2020-1-28,0,0,0
Slovakia,2020-1-29,0,0,0
Slovakia,2020-1-30,0,0,0
Slovakia,2020-1-31,0,0,0
Slovakia,2020-2-1,0,0,0
Slovakia,2020-2-2,0,0,0
Slovakia,2020-2-3,0,0,0
Slovakia,2020-2-4,0,0,0
Slovakia,2020-2-5,0,0,0
Slovakia,2020-2-6,0,0,0
Slovakia,2020-2-7,0,0,0
Slovakia,2020-2-8,0,0,0
Slovakia,2020-2-9,0,0,0
Slovakia,2020-2-10,0,0,0
Slovakia,2020-2-11,0,0,0
Slovakia,2020-2-12,0,0,0
Slovakia,2020-2-13,0,0,0
Slovakia,2020-2-14,0,0,0
Slovakia,2020-2-15,0,0,0
Slovakia,2020-2-16,0,0,0
Slovakia,2020-2-17,0,0,0
Slovakia,2020-2-18,0,0,0
Slovakia,2020-2-19,0,0,0
Slovakia,2020-2-20,0,0,0
Slovakia,2020-2-21,0,0,0
Slovakia,2020-2-22,0,0,0
Slovakia,2020-2-23,0,0,0
Slovakia,2020-2-24,0,0,0
Slovakia,2020-2-25,0,0,0
Slovakia,2020-2-26,0,0,0
Slovakia,2020-2-27,0,0,0
Slovakia,2020-2-28,0,0,0
Slovakia,2020-2-29,0,0,0
Slovakia,2020-3-1,0,0,0
Slovakia,2020-3-2,0,0,0
Slovakia,2020-3-3,0,0,0
Slovakia,2020-3-4,0,0,0
Slovakia,2020-3-5,0,0,0
Slovakia,2020-3-6,1,0,0
Slovakia,2020-3-7,0,0,0
Slovakia,2020-3-8,2,0,0
Slovakia,2020-3-9,0,0,0
Slovakia,2020-3-10,4,0,0
Slovakia,2020-3-11,3,0,0
Slovakia,2020-3-12,6,0,0
Slovakia,2020-3-13,16,0,0
Slovakia,2020-3-14,12,0,0
Slovakia,2020-3-15,10,0,0
Slovakia,2020-3-16,9,0,0
Slovakia,2020-3-17,9,0,0
Slovakia,2020-3-18,33,1,0
Slovakia,2020-3-19,18,0,0
Slovakia,2020-3-20,14,0,0
Slovakia,2020-3-21,41,0,0
Slovakia,2020-3-22,7,-1,7
Slovakia,2020-3-23,1,0,0
Slovakia,2020-3-24,18,0,0
Slovakia,2020-3-25,12,0,0
Slovakia,2020-3-26,10,0,-5
Slovakia,2020-3-27,43,0,0
Slovakia,2020-3-28,23,0,0
Slovakia,2020-3-29,22,0,0
Slovakia,2020-3-30,22,0,5
Slovakia,2020-3-31,27,0,-4
Slovakia,2020-4-1,37,1,0
Slovakia,2020-4-2,26,0,2
Slovakia,2020-4-3,24,0,5
Slovakia,2020-4-4,21,0,0
Slovakia,2020-4-5,14,0,0
Slovakia,2020-4-6,49,1,-2
Slovakia,2020-4-7,47,0,5
Slovakia,2020-4-8,101,0,3
Slovakia,2020-4-9,19,0,7
Slovakia,2020-4-10,14,0,0
Slovakia,2020-4-11,13,0,0
Slovakia,2020-4-12,14,0,0
Slovakia,2020-4-13,27,0,84
Slovakia,2020-4-14,66,0,6
Slovakia,2020-4-15,28,4,38
Slovakia,2020-4-16,114,2,16
Slovakia,2020-4-17,72,1,8
Slovakia,2020-4-18,40,2,38
Slovakia,2020-4-19,72,1,16
Slovakia,2020-4-20,12,1,22
Slovakia,2020-4-21,26,1,7
Slovakia,2020-4-22,45,0,26
Slovenia,2020-1-22,0,0,0
Slovenia,2020-1-23,0,0,0
Slovenia,2020-1-24,0,0,0
Slovenia,2020-1-25,0,0,0
Slovenia,2020-1-26,0,0,0
Slovenia,2020-1-27,0,0,0
Slovenia,2020-1-28,0,0,0
Slovenia,2020-1-29,0,0,0
Slovenia,2020-1-30,0,0,0
Slovenia,2020-1-31,0,0,0
Slovenia,2020-2-1,0,0,0
Slovenia,2020-2-2,0,0,0
Slovenia,2020-2-3,0,0,0
Slovenia,2020-2-4,0,0,0
Slovenia,2020-2-5,0,0,0
Slovenia,2020-2-6,0,0,0
Slovenia,2020-2-7,0,0,0
Slovenia,2020-2-8,0,0,0
Slovenia,2020-2-9,0,0,0
Slovenia,2020-2-10,0,0,0
Slovenia,2020-2-11,0,0,0
Slovenia,2020-2-12,0,0,0
Slovenia,2020-2-13,0,0,0
Slovenia,2020-2-14,0,0,0
Slovenia,2020-2-15,0,0,0
Slovenia,2020-2-16,0,0,0
Slovenia,2020-2-17,0,0,0
Slovenia,2020-2-18,0,0,0
Slovenia,2020-2-19,0,0,0
Slovenia,2020-2-20,0,0,0
Slovenia,2020-2-21,0,0,0
Slovenia,2020-2-22,0,0,0
Slovenia,2020-2-23,0,0,0
Slovenia,2020-2-24,0,0,0
Slovenia,2020-2-25,0,0,0
Slovenia,2020-2-26,0,0,0
Slovenia,2020-2-27,0,0,0
Slovenia,2020-2-28,0,0,0
Slovenia,2020-2-29,0,0,0
Slovenia,2020-3-1,0,0,0
Slovenia,2020-3-2,0,0,0
Slovenia,2020-3-3,0,0,0
Slovenia,2020-3-4,0,0,0
Slovenia,2020-3-5,2,0,0
Slovenia,2020-3-6,5,0,0
Slovenia,2020-3-7,0,0,0
Slovenia,2020-3-8,9,0,0
Slovenia,2020-3-9,0,0,0
Slovenia,2020-3-10,15,0,0
Slovenia,2020-3-11,26,0,0
Slovenia,2020-3-12,32,0,0
Slovenia,2020-3-13,52,0,0
Slovenia,2020-3-14,40,1,0
Slovenia,2020-3-15,38,0,0
Slovenia,2020-3-16,34,0,0
Slovenia,2020-3-17,22,0,0
Slovenia,2020-3-18,0,0,0
Slovenia,2020-3-19,11,0,0
Slovenia,2020-3-20,55,0,0
Slovenia,2020-3-21,42,0,0
Slovenia,2020-3-22,31,1,0
Slovenia,2020-3-23,28,1,0
Slovenia,2020-3-24,38,1,0
Slovenia,2020-3-25,48,1,10
Slovenia,2020-3-26,34,1,0
Slovenia,2020-3-27,70,3,0
Slovenia,2020-3-28,52,0,0
Slovenia,2020-3-29,46,2,0
Slovenia,2020-3-30,26,0,0
Slovenia,2020-3-31,46,4,0
Slovenia,2020-4-1,39,0,0
Slovenia,2020-4-2,56,2,60
Slovenia,2020-4-3,37,3,0
Slovenia,2020-4-4,43,2,9
Slovenia,2020-4-5,20,6,0
Slovenia,2020-4-6,24,2,23
Slovenia,2020-4-7,38,6,0
Slovenia,2020-4-8,32,4,18
Slovenia,2020-4-9,33,3,8
Slovenia,2020-4-10,36,2,9
Slovenia,2020-4-11,28,5,11
Slovenia,2020-4-12,17,3,2
Slovenia,2020-4-13,7,2,2
Slovenia,2020-4-14,8,1,0
Slovenia,2020-4-15,28,5,13
Slovenia,2020-4-16,20,0,9
Slovenia,2020-4-17,36,5,0
Slovenia,2020-4-18,13,4,16
Slovenia,2020-4-19,13,4,2
Slovenia,2020-4-20,5,3,1
Slovenia,2020-4-21,9,0,4
Slovenia,2020-4-22,9,2,8
Somalia,2020-1-22,0,0,0
Somalia,2020-1-23,0,0,0
Somalia,2020-1-24,0,0,0
Somalia,2020-1-25,0,0,0
Somalia,2020-1-26,0,0,0
Somalia,2020-1-27,0,0,0
Somalia,2020-1-28,0,0,0
Somalia,2020-1-29,0,0,0
Somalia,2020-1-30,0,0,0
Somalia,2020-1-31,0,0,0
Somalia,2020-2-1,0,0,0
Somalia,2020-2-2,0,0,0
Somalia,2020-2-3,0,0,0
Somalia,2020-2-4,0,0,0
Somalia,2020-2-5,0,0,0
Somalia,2020-2-6,0,0,0
Somalia,2020-2-7,0,0,0
Somalia,2020-2-8,0,0,0
Somalia,2020-2-9,0,0,0
Somalia,2020-2-10,0,0,0
Somalia,2020-2-11,0,0,0
Somalia,2020-2-12,0,0,0
Somalia,2020-2-13,0,0,0
Somalia,2020-2-14,0,0,0
Somalia,2020-2-15,0,0,0
Somalia,2020-2-16,0,0,0
Somalia,2020-2-17,0,0,0
Somalia,2020-2-18,0,0,0
Somalia,2020-2-19,0,0,0
Somalia,2020-2-20,0,0,0
Somalia,2020-2-21,0,0,0
Somalia,2020-2-22,0,0,0
Somalia,2020-2-23,0,0,0
Somalia,2020-2-24,0,0,0
Somalia,2020-2-25,0,0,0
Somalia,2020-2-26,0,0,0
Somalia,2020-2-27,0,0,0
Somalia,2020-2-28,0,0,0
Somalia,2020-2-29,0,0,0
Somalia,2020-3-1,0,0,0
Somalia,2020-3-2,0,0,0
Somalia,2020-3-3,0,0,0
Somalia,2020-3-4,0,0,0
Somalia,2020-3-5,0,0,0
Somalia,2020-3-6,0,0,0
Somalia,2020-3-7,0,0,0
Somalia,2020-3-8,0,0,0
Somalia,2020-3-9,0,0,0
Somalia,2020-3-10,0,0,0
Somalia,2020-3-11,0,0,0
Somalia,2020-3-12,0,0,0
Somalia,2020-3-13,0,0,0
Somalia,2020-3-14,0,0,0
Somalia,2020-3-15,0,0,0
Somalia,2020-3-16,1,0,0
Somalia,2020-3-17,0,0,0
Somalia,2020-3-18,0,0,0
Somalia,2020-3-19,0,0,0
Somalia,2020-3-20,0,0,0
Somalia,2020-3-21,0,0,0
Somalia,2020-3-22,0,0,0
Somalia,2020-3-23,0,0,0
Somalia,2020-3-24,0,0,0
Somalia,2020-3-25,0,0,0
Somalia,2020-3-26,1,0,0
Somalia,2020-3-27,1,0,0
Somalia,2020-3-28,0,0,0
Somalia,2020-3-29,0,0,0
Somalia,2020-3-30,0,0,0
Somalia,2020-3-31,2,0,1
Somalia,2020-4-1,0,0,0
Somalia,2020-4-2,0,0,0
Somalia,2020-4-3,2,0,0
Somalia,2020-4-4,0,0,0
Somalia,2020-4-5,0,0,0
Somalia,2020-4-6,0,0,0
Somalia,2020-4-7,1,0,0
Somalia,2020-4-8,4,1,0
Somalia,2020-4-9,0,0,0
Somalia,2020-4-10,9,0,0
Somalia,2020-4-11,0,0,0
Somalia,2020-4-12,4,0,1
Somalia,2020-4-13,35,1,0
Somalia,2020-4-14,0,0,0
Somalia,2020-4-15,20,3,0
Somalia,2020-4-16,0,0,0
Somalia,2020-4-17,36,1,0
Somalia,2020-4-18,19,1,0
Somalia,2020-4-19,29,0,1
Somalia,2020-4-20,73,1,1
Somalia,2020-4-21,49,0,0
Somalia,2020-4-22,0,0,0
South Africa,2020-1-22,0,0,0
South Africa,2020-1-23,0,0,0
South Africa,2020-1-24,0,0,0
South Africa,2020-1-25,0,0,0
South Africa,2020-1-26,0,0,0
South Africa,2020-1-27,0,0,0
South Africa,2020-1-28,0,0,0
South Africa,2020-1-29,0,0,0
South Africa,2020-1-30,0,0,0
South Africa,2020-1-31,0,0,0
South Africa,2020-2-1,0,0,0
South Africa,2020-2-2,0,0,0
South Africa,2020-2-3,0,0,0
South Africa,2020-2-4,0,0,0
South Africa,2020-2-5,0,0,0
South Africa,2020-2-6,0,0,0
South Africa,2020-2-7,0,0,0
South Africa,2020-2-8,0,0,0
South Africa,2020-2-9,0,0,0
South Africa,2020-2-10,0,0,0
South Africa,2020-2-11,0,0,0
South Africa,2020-2-12,0,0,0
South Africa,2020-2-13,0,0,0
South Africa,2020-2-14,0,0,0
South Africa,2020-2-15,0,0,0
South Africa,2020-2-16,0,0,0
South Africa,2020-2-17,0,0,0
South Africa,2020-2-18,0,0,0
South Africa,2020-2-19,0,0,0
South Africa,2020-2-20,0,0,0
South Africa,2020-2-21,0,0,0
South Africa,2020-2-22,0,0,0
South Africa,2020-2-23,0,0,0
South Africa,2020-2-24,0,0,0
South Africa,2020-2-25,0,0,0
South Africa,2020-2-26,0,0,0
South Africa,2020-2-27,0,0,0
South Africa,2020-2-28,0,0,0
South Africa,2020-2-29,0,0,0
South Africa,2020-3-1,0,0,0
South Africa,2020-3-2,0,0,0
South Africa,2020-3-3,0,0,0
South Africa,2020-3-4,0,0,0
South Africa,2020-3-5,1,0,0
South Africa,2020-3-6,0,0,0
South Africa,2020-3-7,0,0,0
South Africa,2020-3-8,2,0,0
South Africa,2020-3-9,0,0,0
South Africa,2020-3-10,4,0,0
South Africa,2020-3-11,6,0,0
South Africa,2020-3-12,4,0,0
South Africa,2020-3-13,7,0,0
South Africa,2020-3-14,14,0,0
South Africa,2020-3-15,13,0,0
South Africa,2020-3-16,11,0,0
South Africa,2020-3-17,0,0,0
South Africa,2020-3-18,54,0,0
South Africa,2020-3-19,34,0,0
South Africa,2020-3-20,52,0,0
South Africa,2020-3-21,38,0,0
South Africa,2020-3-22,34,0,0
South Africa,2020-3-23,128,0,0
South Africa,2020-3-24,152,0,4
South Africa,2020-3-25,155,0,8
South Africa,2020-3-26,218,0,0
South Africa,2020-3-27,243,1,19
South Africa,2020-3-28,17,0,0
South Africa,2020-3-29,93,1,0
South Africa,2020-3-30,46,1,0
South Africa,2020-3-31,27,2,0
South Africa,2020-4-1,27,0,19
South Africa,2020-4-2,82,0,0
South Africa,2020-4-3,43,4,45
South Africa,2020-4-4,80,0,0
South Africa,2020-4-5,70,2,0
South Africa,2020-4-6,31,1,0
South Africa,2020-4-7,63,1,0
South Africa,2020-4-8,96,5,0
South Africa,2020-4-9,89,0,0
South Africa,2020-4-10,69,6,315
South Africa,2020-4-11,25,1,0
South Africa,2020-4-12,145,0,0
South Africa,2020-4-13,99,2,0
South Africa,2020-4-14,143,0,0
South Africa,2020-4-15,91,7,0
South Africa,2020-4-16,99,14,493
South Africa,2020-4-17,178,2,0
South Africa,2020-4-18,251,2,0
South Africa,2020-4-19,124,2,0
South Africa,2020-4-20,142,4,152
South Africa,2020-4-21,165,0,0
South Africa,2020-4-22,170,7,0
Spain,2020-1-22,0,0,0
Spain,2020-1-23,0,0,0
Spain,2020-1-24,0,0,0
Spain,2020-1-25,0,0,0
Spain,2020-1-26,0,0,0
Spain,2020-1-27,0,0,0
Spain,2020-1-28,0,0,0
Spain,2020-1-29,0,0,0
Spain,2020-1-30,0,0,0
Spain,2020-1-31,0,0,0
Spain,2020-2-1,1,0,0
Spain,2020-2-2,0,0,0
Spain,2020-2-3,0,0,0
Spain,2020-2-4,0,0,0
Spain,2020-2-5,0,0,0
Spain,2020-2-6,0,0,0
Spain,2020-2-7,0,0,0
Spain,2020-2-8,0,0,0
Spain,2020-2-9,1,0,0
Spain,2020-2-10,0,0,0
Spain,2020-2-11,0,0,0
Spain,2020-2-12,0,0,0
Spain,2020-2-13,0,0,0
Spain,2020-2-14,0,0,0
Spain,2020-2-15,0,0,2
Spain,2020-2-16,0,0,0
Spain,2020-2-17,0,0,0
Spain,2020-2-18,0,0,0
Spain,2020-2-19,0,0,0
Spain,2020-2-20,0,0,0
Spain,2020-2-21,0,0,0
Spain,2020-2-22,0,0,0
Spain,2020-2-23,0,0,0
Spain,2020-2-24,0,0,0
Spain,2020-2-25,4,0,0
Spain,2020-2-26,7,0,0
Spain,2020-2-27,2,0,0
Spain,2020-2-28,17,0,0
Spain,2020-2-29,13,0,0
Spain,2020-3-1,39,0,0
Spain,2020-3-2,36,0,0
Spain,2020-3-3,45,1,0
Spain,2020-3-4,57,1,0
Spain,2020-3-5,37,1,0
Spain,2020-3-6,141,2,0
Spain,2020-3-7,100,5,28
Spain,2020-3-8,173,7,0
Spain,2020-3-9,400,11,2
Spain,2020-3-10,622,7,0
Spain,2020-3-11,582,19,151
Spain,2020-3-12,0,1,0
Spain,2020-3-13,2955,78,10
Spain,2020-3-14,1159,62,324
Spain,2020-3-15,1407,94,0
Spain,2020-3-16,2144,53,13
Spain,2020-3-17,1806,191,498
Spain,2020-3-18,2162,90,53
Spain,2020-3-19,4053,207,26
Spain,2020-3-20,2447,213,481
Spain,2020-3-21,4964,332,537
Spain,2020-3-22,3394,397,450
Spain,2020-3-23,6368,539,0
Spain,2020-3-24,4749,497,1219
Spain,2020-3-25,9630,839,1573
Spain,2020-3-26,8271,718,1648
Spain,2020-3-27,7933,773,2342
Spain,2020-3-28,7516,844,2928
Spain,2020-3-29,6875,821,2424
Spain,2020-3-30,7846,913,2071
Spain,2020-3-31,7967,748,2479
Spain,2020-4-1,8195,923,3388
Spain,2020-4-2,7947,961,4096
Spain,2020-4-3,7134,850,3770
Spain,2020-4-4,6969,749,3706
Spain,2020-4-5,5478,694,3861
Spain,2020-4-6,5029,700,2357
Spain,2020-4-7,5267,704,2771
Spain,2020-4-8,6278,747,4813
Spain,2020-4-9,5002,655,4144
Spain,2020-4-10,5051,634,3503
Spain,2020-4-11,4754,525,3441
Spain,2020-4-12,3804,603,3282
Spain,2020-4-13,3268,547,2336
Spain,2020-4-14,2442,300,2777
Spain,2020-4-15,5103,652,3349
Spain,2020-4-16,7304,607,3944
Spain,2020-4-17,5891,687,0
Spain,2020-4-18,887,41,0
Spain,2020-4-19,6948,410,2560
Spain,2020-4-20,1536,399,3230
Spain,2020-4-21,3968,430,1927
Spain,2020-4-22,4211,435,3401
Sri Lanka,2020-1-22,0,0,0
Sri Lanka,2020-1-23,0,0,0
